incentive_id,rep_id,month,target_revenue,actual_revenue,achievement_pct,bonus,performance_band
I01488,R062,2025-12-01,247337.07,119819.62,48.44,0.0,Below Target
I01489,R063,2024-01-01,205430.2,73250.4,35.66,0.0,Below Target
I01490,R063,2024-02-01,184350.21,82704.29000000001,44.86,0.0,Below Target
I01491,R063,2024-03-01,204810.2,95348.14,46.55,0.0,Below Target
I01492,R063,2024-04-01,197741.53,69702.62,35.25,0.0,Below Target
I01493,R063,2024-05-01,218293.0,81445.55,37.31,0.0,Below Target
I01494,R063,2024-06-01,226682.4,91488.26000000001,40.36,0.0,Below Target
I01495,R063,2024-07-01,229123.22,115443.69,50.38,0.0,Below Target
I01496,R063,2024-08-01,235735.22,68771.28,29.17,0.0,Below Target
I01497,R063,2024-09-01,240634.36,104977.4,43.63,0.0,Below Target
I01498,R063,2024-10-01,230173.78,86532.83,37.59,0.0,Below Target
I01499,R063,2024-11-01,256364.63,111732.55,43.58,0.0,Below Target
I01500,R063,2024-12-01,263754.53,97105.97,36.82,0.0,Below Target
I01501,R063,2025-01-01,194685.3,73187.15,37.59,0.0,Below Target
I01502,R063,2025-02-01,204866.11,74782.31,36.5,0.0,Below Target
I01503,R063,2025-03-01,205662.56,136847.44,66.54,0.0,Below Target
I01504,R063,2025-04-01,223838.69,87371.48999999999,39.03,0.0,Below Target
I01505,R063,2025-05-01,208263.97,86679.45,41.62,0.0,Below Target
I01506,R063,2025-06-01,226616.75,117808.08,51.99,0.0,Below Target
I01507,R063,2025-07-01,226553.0,77541.61,34.23,0.0,Below Target
I01508,R063,2025-08-01,249898.11,91907.8,36.78,0.0,Below Target
I01509,R063,2025-09-01,209506.17,84724.08,40.44,0.0,Below Target
I01510,R063,2025-10-01,238140.2,114814.62,48.21,0.0,Below Target
I01511,R063,2025-11-01,256294.63,76343.9,29.79,0.0,Below Target
I01512,R063,2025-12-01,250716.99,127532.12,50.87,0.0,Below Target
I01513,R064,2024-01-01,196193.3,96491.97,49.18,0.0,Below Target
I01514,R064,2024-02-01,198178.23,84131.19,42.45,0.0,Below Target
I01515,R064,2024-03-01,209235.59,66701.07,31.88,0.0,Below Target
I01516,R064,2024-04-01,234132.65,74450.76999999999,31.8,0.0,Below Target
I01517,R064,2024-05-01,208677.56,114544.74,54.89,0.0,Below Target
I01518,R064,2024-06-01,232514.76,108693.58,46.75,0.0,Below Target
I01519,R064,2024-07-01,214696.88,134456.49,62.63,0.0,Below Target
I01520,R064,2024-08-01,240955.35,80541.54,33.43,0.0,Below Target
I01521,R064,2024-09-01,220158.37,99606.16,45.24,0.0,Below Target
I01522,R064,2024-10-01,222042.38,115015.22,51.8,0.0,Below Target
I01523,R064,2024-11-01,247683.37,96571.44,38.99,0.0,Below Target
I01524,R064,2024-12-01,249279.07,124242.26,49.84,0.0,Below Target
I01525,R064,2025-01-01,203697.61,70867.01000000001,34.79,0.0,Below Target
I01526,R064,2025-02-01,210723.59,72047.46,34.19,0.0,Below Target
I01527,R064,2025-03-01,203221.86,89079.94,43.83,0.0,Below Target
I01528,R064,2025-04-01,224127.77,74387.22,33.19,0.0,Below Target
I01529,R064,2025-05-01,219904.2,50887.24,23.14,0.0,Below Target
I01530,R064,2025-06-01,227337.12,82960.32,36.49,0.0,Below Target
I01531,R064,2025-07-01,252927.38,129811.54999999999,51.32,0.0,Below Target
I01532,R064,2025-08-01,228645.53,96301.4,42.12,0.0,Below Target
I01533,R064,2025-09-01,236718.33,98856.07999999999,41.76,0.0,Below Target
I01534,R064,2025-10-01,255390.22,88155.48,34.52,0.0,Below Target
I01535,R064,2025-11-01,246044.48,118031.3,47.97,0.0,Below Target
I01536,R064,2025-12-01,264958.68,102699.67,38.76,0.0,Below Target
I01537,R065,2024-01-01,175678.77,70429.45,40.09,0.0,Below Target
I01538,R065,2024-02-01,185031.16,56527.9,30.55,0.0,Below Target
I01539,R065,2024-03-01,199778.22,94464.89,47.28,0.0,Below Target
I01540,R065,2024-04-01,199822.64,55234.6,27.64,0.0,Below Target
I01541,R065,2024-05-01,209584.15,80142.16,38.24,0.0,Below Target
I01542,R065,2024-06-01,204404.4,77715.32,38.02,0.0,Below Target
I01543,R065,2024-07-01,206461.09,107437.63,52.04,0.0,Below Target
I01544,R065,2024-08-01,209078.69,62150.61,29.73,0.0,Below Target
I01545,R065,2024-09-01,205580.19,80445.87,39.13,0.0,Below Target
I01546,R065,2024-10-01,229299.13,90623.94,39.52,0.0,Below Target
I01547,R065,2024-11-01,226116.6,82284.61,36.39,0.0,Below Target
I01548,R065,2024-12-01,243397.87,106247.05,43.65,0.0,Below Target
I01549,R065,2025-01-01,172374.06,95077.98999999999,55.16,0.0,Below Target
I01550,R065,2025-02-01,191306.06,56486.09,29.53,0.0,Below Target
I01551,R065,2025-03-01,191656.21,67416.86,35.18,0.0,Below Target
I01552,R065,2025-04-01,198747.39,74782.19,37.63,0.0,Below Target
I01553,R065,2025-05-01,206871.82,103606.79,50.08,0.0,Below Target
I01554,R065,2025-06-01,205693.31,79954.98000000001,38.87,0.0,Below Target
I01555,R065,2025-07-01,204651.73,57548.25,28.12,0.0,Below Target
I01556,R065,2025-08-01,216069.91,47136.25,21.82,0.0,Below Target
I01557,R065,2025-09-01,211834.97,61885.94,29.21,0.0,Below Target
I01558,R065,2025-10-01,206416.96,75565.76,36.61,0.0,Below Target
I01559,R065,2025-11-01,230048.57,78650.71,34.19,0.0,Below Target
I01560,R065,2025-12-01,241701.65,91582.4,37.89,0.0,Below Target
I01561,R066,2024-01-01,175563.38,78650.72,44.8,0.0,Below Target
I01562,R066,2024-02-01,181253.66,95214.25,52.53,0.0,Below Target
I01563,R066,2024-03-01,201900.66,81215.93,40.23,0.0,Below Target
I01564,R066,2024-04-01,216711.37,85857.8,39.62,0.0,Below Target
I01565,R066,2024-05-01,215891.52,84036.91,38.93,0.0,Below Target
I01566,R066,2024-06-01,213624.61,91407.41,42.79,0.0,Below Target
I01567,R066,2024-07-01,223031.34,81385.48,36.49,0.0,Below Target
I01568,R066,2024-08-01,215018.57,88936.83,41.36,0.0,Below Target
I01569,R066,2024-09-01,197707.07,78475.59,39.69,0.0,Below Target
I01570,R066,2024-10-01,219979.61,76954.97,34.98,0.0,Below Target
I01571,R066,2024-11-01,214329.65,84037.76000000001,39.21,0.0,Below Target
I01572,R066,2024-12-01,231029.97,95927.64,41.52,0.0,Below Target
I01573,R066,2025-01-01,184786.93,85816.16,46.44,0.0,Below Target
I01574,R066,2025-02-01,182492.61,81315.88,44.56,0.0,Below Target
I01575,R066,2025-03-01,187144.72,67961.78,36.32,0.0,Below Target
I01576,R066,2025-04-01,194549.75,82815.48999999999,42.57,0.0,Below Target
I01577,R066,2025-05-01,195133.71,77293.03,39.61,0.0,Below Target
I01578,R066,2025-06-01,211718.16,96950.95,45.79,0.0,Below Target
I01579,R066,2025-07-01,209243.81,115708.06,55.3,0.0,Below Target
I01580,R066,2025-08-01,208863.78,68496.36,32.79,0.0,Below Target
I01581,R066,2025-09-01,206552.57,86931.98,42.09,0.0,Below Target
I01582,R066,2025-10-01,219680.03,79040.09,35.98,0.0,Below Target
I01583,R066,2025-11-01,215656.97,68245.89,31.65,0.0,Below Target
I01584,R066,2025-12-01,227031.15,72910.95,32.11,0.0,Below Target
I01585,R067,2024-01-01,148098.6,68653.67,46.36,0.0,Below Target
I01586,R067,2024-02-01,157345.76,70015.53,44.5,0.0,Below Target
I01587,R067,2024-03-01,157108.37,49003.1,31.19,0.0,Below Target
I01588,R067,2024-04-01,162746.88,63659.86,39.12,0.0,Below Target
I01589,R067,2024-05-01,172075.68,86091.72,50.03,0.0,Below Target
I01590,R067,2024-06-01,175197.69,57191.840000000004,32.64,0.0,Below Target
I01591,R067,2024-07-01,177202.88,65837.81,37.15,0.0,Below Target
I01592,R067,2024-08-01,178656.47,62012.159999999996,34.71,0.0,Below Target
I01593,R067,2024-09-01,163348.14,81143.36,49.68,0.0,Below Target
I01594,R067,2024-10-01,191744.02,50000.7,26.08,0.0,Below Target
I01595,R067,2024-11-01,186600.61,75026.12,40.21,0.0,Below Target
I01596,R067,2024-12-01,211898.7,66856.91,31.55,0.0,Below Target
I01597,R067,2025-01-01,135580.55,77747.28,57.34,0.0,Below Target
I01598,R067,2025-02-01,142960.73,68330.18,47.8,0.0,Below Target
I01599,R067,2025-03-01,160887.51,54370.44,33.79,0.0,Below Target
I01600,R067,2025-04-01,172922.7,54383.28,31.45,0.0,Below Target
I01601,R067,2025-05-01,172706.51,86706.6,50.2,0.0,Below Target
I01602,R067,2025-06-01,173586.03,68677.42,39.56,0.0,Below Target
I01603,R067,2025-07-01,179591.08,55885.59,31.12,0.0,Below Target
I01604,R067,2025-08-01,175803.17,74016.68000000001,42.1,0.0,Below Target
I01605,R067,2025-09-01,182799.51,55290.07,30.25,0.0,Below Target
I01606,R067,2025-10-01,177071.42,101828.67,57.51,0.0,Below Target
I01607,R067,2025-11-01,198493.51,70820.59,35.68,0.0,Below Target
I01608,R067,2025-12-01,192671.7,92183.0,47.84,0.0,Below Target
I01609,R068,2024-01-01,127704.12,57661.59,45.15,0.0,Below Target
I01610,R068,2024-02-01,128255.7,53450.13,41.67,0.0,Below Target
I01611,R068,2024-03-01,145252.23,58658.600000000006,40.38,0.0,Below Target
I01612,R068,2024-04-01,151693.42,91187.42,60.11,0.0,Below Target
I01613,R068,2024-05-01,147852.9,73747.67,49.88,0.0,Below Target
I01614,R068,2024-06-01,155007.31,83778.28,54.05,0.0,Below Target
I01615,R068,2024-07-01,155296.98,61131.619999999995,39.36,0.0,Below Target
I01616,R068,2024-08-01,156741.1,56152.67,35.83,0.0,Below Target
I01617,R068,2024-09-01,154460.62,57595.03,37.29,0.0,Below Target
I01618,R068,2024-10-01,150125.45,55722.83,37.12,0.0,Below Target
I01619,R068,2024-11-01,157397.19,92782.59,58.95,0.0,Below Target
I01620,R068,2024-12-01,168959.47,57881.28,34.26,0.0,Below Target
I01621,R068,2025-01-01,126949.01,69382.34,54.65,0.0,Below Target
I01622,R068,2025-02-01,134558.87,58442.409999999996,43.43,0.0,Below Target
I01623,R068,2025-03-01,140525.52,71281.82,50.73,0.0,Below Target
I01624,R068,2025-04-01,143516.14,56496.73,39.37,0.0,Below Target
I01625,R068,2025-05-01,148447.94,66560.97,44.84,0.0,Below Target
I01626,R068,2025-06-01,153044.59,82519.14,53.92,0.0,Below Target
I01627,R068,2025-07-01,149767.72,50005.26,33.39,0.0,Below Target
I01628,R068,2025-08-01,140139.36,77881.28,55.57,0.0,Below Target
I01629,R068,2025-09-01,142141.11,63652.32,44.78,0.0,Below Target
I01630,R068,2025-10-01,164291.2,82452.62,50.19,0.0,Below Target
I01631,R068,2025-11-01,147317.37,44242.86,30.03,0.0,Below Target
I01632,R068,2025-12-01,180603.69,68802.73999999999,38.1,0.0,Below Target
I01633,R069,2024-01-01,118599.57,41010.770000000004,34.58,0.0,Below Target
I01634,R069,2024-02-01,129577.7,46684.53,36.03,0.0,Below Target
I01635,R069,2024-03-01,126516.65,65781.84,51.99,0.0,Below Target
I01636,R069,2024-04-01,122237.99,55523.23,45.42,0.0,Below Target
I01637,R069,2024-05-01,135017.43,55723.83,41.27,0.0,Below Target
I01638,R069,2024-06-01,141705.79,55926.049999999996,39.47,0.0,Below Target
I01639,R069,2024-07-01,147341.84,47960.58,32.55,0.0,Below Target
I01640,R069,2024-08-01,135646.95,70775.5,52.18,0.0,Below Target
I01641,R069,2024-09-01,140589.99,70007.77,49.8,0.0,Below Target
I01642,R069,2024-10-01,147895.85,40348.97,27.28,0.0,Below Target
I01643,R069,2024-11-01,150518.92,71420.23,47.45,0.0,Below Target
I01644,R069,2024-12-01,163001.28,71567.88,43.91,0.0,Below Target
I01645,R069,2025-01-01,121787.07,59289.83,48.68,0.0,Below Target
I01646,R069,2025-02-01,127949.98,40575.4,31.71,0.0,Below Target
I01647,R069,2025-03-01,132964.79,57519.869999999995,43.26,0.0,Below Target
I01648,R069,2025-04-01,136434.84,62259.579999999994,45.63,0.0,Below Target
I01649,R069,2025-05-01,150881.36,53230.979999999996,35.28,0.0,Below Target
I01650,R069,2025-06-01,131372.39,56502.43,43.01,0.0,Below Target
I01651,R069,2025-07-01,137533.56,61646.9,44.82,0.0,Below Target
I01652,R069,2025-08-01,150045.23,55886.47,37.25,0.0,Below Target
I01653,R069,2025-09-01,130376.67,36233.659999999996,27.79,0.0,Below Target
I01654,R069,2025-10-01,153031.87,63064.62,41.21,0.0,Below Target
I01655,R069,2025-11-01,156301.41,64569.97,41.31,0.0,Below Target
I01656,R069,2025-12-01,153758.32,65823.74,42.81,0.0,Below Target
I01657,R070,2024-01-01,158348.26,76769.73999999999,48.48,0.0,Below Target
I01658,R070,2024-02-01,164757.3,66531.27,40.38,0.0,Below Target
I01659,R070,2024-03-01,165765.59,71561.9,43.17,0.0,Below Target
I01660,R070,2024-04-01,169851.02,49423.75,29.1,0.0,Below Target
I01661,R070,2024-05-01,184600.38,81067.66,43.92,0.0,Below Target
I01662,R070,2024-06-01,166655.48,89904.78,53.95,0.0,Below Target
I01663,R070,2024-07-01,187176.48,107979.14,57.69,0.0,Below Target
I01664,R070,2024-08-01,170052.23,64036.76,37.66,0.0,Below Target
I01665,R070,2024-09-01,177873.33,80204.01,45.09,0.0,Below Target
I01666,R070,2024-10-01,184467.68,76861.62,41.67,0.0,Below Target
I01667,R070,2024-11-01,193439.5,113119.59999999999,58.48,0.0,Below Target
I01668,R070,2024-12-01,217048.64,96608.9,44.51,0.0,Below Target
I01669,R070,2025-01-01,142774.27,71451.32,50.04,0.0,Below Target
I01670,R070,2025-02-01,161802.46,55087.44,34.05,0.0,Below Target
I01671,R070,2025-03-01,165087.09,78087.88,47.3,0.0,Below Target
I01672,R070,2025-04-01,171207.14,80378.62,46.95,0.0,Below Target
I01673,R070,2025-05-01,181517.84,52017.69,28.66,0.0,Below Target
I01674,R070,2025-06-01,184580.32,56796.65,30.77,0.0,Below Target
I01675,R070,2025-07-01,186652.68,67980.77,36.42,0.0,Below Target
I01676,R070,2025-08-01,174175.81,75619.27,43.42,0.0,Below Target
I01677,R070,2025-09-01,178132.47,59639.18,33.48,0.0,Below Target
I01678,R070,2025-10-01,191068.78,59523.79,31.15,0.0,Below Target
I01679,R070,2025-11-01,197602.14,80646.37,40.81,0.0,Below Target
I01680,R070,2025-12-01,208785.33,98939.69,47.39,0.0,Below Target
I01681,R071,2024-01-01,157644.46,58040.65,36.82,0.0,Below Target
I01682,R071,2024-02-01,154621.67,72657.82,46.99,0.0,Below Target
I01683,R071,2024-03-01,167929.26,71744.12,42.72,0.0,Below Target
I01684,R071,2024-04-01,172531.43,63327.97,36.71,0.0,Below Target
I01685,R071,2024-05-01,181144.78,75188.93,41.51,0.0,Below Target
I01686,R071,2024-06-01,181414.45,63086.1,34.77,0.0,Below Target
I01687,R071,2024-07-01,201327.5,103897.67,51.61,0.0,Below Target
I01688,R071,2024-08-01,189444.2,98644.47,52.07,0.0,Below Target
I01689,R071,2024-09-01,178812.96,72494.65000000001,40.54,0.0,Below Target
I01690,R071,2024-10-01,193343.16,113259.8,58.58,0.0,Below Target
I01691,R071,2024-11-01,203106.68,92126.12,45.36,0.0,Below Target
I01692,R071,2024-12-01,228181.33,108136.9,47.39,0.0,Below Target
I01693,R071,2025-01-01,159877.82,58752.200000000004,36.75,0.0,Below Target
I01694,R071,2025-02-01,159555.13,70510.38,44.19,0.0,Below Target
I01695,R071,2025-03-01,163707.97,80423.94,49.13,0.0,Below Target
I01696,R071,2025-04-01,177429.85,70226.3,39.58,0.0,Below Target
I01697,R071,2025-05-01,195790.21,80309.03,41.02,0.0,Below Target
I01698,R071,2025-06-01,183208.65,57459.549999999996,31.36,0.0,Below Target
I01699,R071,2025-07-01,180759.14,92394.28,51.11,0.0,Below Target
I01700,R071,2025-08-01,193449.79,77333.79000000001,39.98,0.0,Below Target
I01701,R071,2025-09-01,180099.45,85939.25,47.72,0.0,Below Target
I01702,R071,2025-10-01,178707.17,91866.68,51.41,0.0,Below Target
I01703,R071,2025-11-01,201385.76,65687.39,32.62,0.0,Below Target
I01704,R071,2025-12-01,219537.19,97275.74,44.31,0.0,Below Target
I01705,R072,2024-01-01,103469.23,65113.9,62.93,0.0,Below Target
I01706,R072,2024-02-01,119993.2,48332.21,40.28,0.0,Below Target
I01707,R072,2024-03-01,116634.87,46646.04,39.99,0.0,Below Target
I01708,R072,2024-04-01,125433.64,58067.24,46.29,0.0,Below Target
I01709,R072,2024-05-01,127679.81,36520.65,28.6,0.0,Below Target
I01710,R072,2024-06-01,138497.57,62199.880000000005,44.91,0.0,Below Target
I01711,R072,2024-07-01,140449.69,71007.29,50.56,0.0,Below Target
I01712,R072,2024-08-01,126582.0,53180.240000000005,42.01,0.0,Below Target
I01713,R072,2024-09-01,118653.66,42525.51,35.84,0.0,Below Target
I01714,R072,2024-10-01,129183.31,63365.350000000006,49.05,0.0,Below Target
I01715,R072,2024-11-01,146096.28,67179.93,45.98,0.0,Below Target
I01716,R072,2024-12-01,137231.77,67078.43,48.88,0.0,Below Target
I01717,R072,2025-01-01,110046.64,48107.1,43.72,0.0,Below Target
I01718,R072,2025-02-01,120980.69,48178.600000000006,39.82,0.0,Below Target
I01719,R072,2025-03-01,125719.44,61605.04,49.0,0.0,Below Target
I01720,R072,2025-04-01,117879.39,40965.45,34.75,0.0,Below Target
I01721,R072,2025-05-01,131176.86,46426.7,35.39,0.0,Below Target
I01722,R072,2025-06-01,127521.88,45642.72,35.79,0.0,Below Target
I01723,R072,2025-07-01,131567.61,55362.97,42.08,0.0,Below Target
I01724,R072,2025-08-01,130765.98,70511.33,53.92,0.0,Below Target
I01725,R072,2025-09-01,126573.37,57006.37,45.04,0.0,Below Target
I01726,R072,2025-10-01,137037.9,26505.55,19.34,0.0,Below Target
I01727,R072,2025-11-01,139416.1,68100.79000000001,48.85,0.0,Below Target
I01728,R072,2025-12-01,146806.23,80230.85,54.65,0.0,Below Target
