sale_id,activity_id,rep_id,doctor_id,product_id,sale_date,month,territory,region,units_sold,revenue
S00296,C00296,R010,D0423,P005,2024-01-16,2024-01-01,Surat,West,18,8601.22
S00297,C00297,R035,D0691,P007,2024-01-23,2024-01-01,Nagpur,West,19,12186.37
S00298,C00298,R051,D0432,P007,2024-01-08,2024-01-01,Jaipur,North,15,9413.01
S00299,C00299,R010,D0306,P003,2024-01-11,2024-01-01,Surat,West,27,17581.24
S00300,C00300,R051,D0192,P006,2024-01-28,2024-01-01,Jaipur,North,18,9760.45
S00301,C00301,R057,D0181,P002,2024-01-16,2024-01-01,Ahmedabad,West,16,8562.86
S00302,C00302,R018,D0025,P006,2024-01-25,2024-01-01,Vijayawada,South,16,8580.91
S00303,C00303,R007,D0395,P004,2024-01-20,2024-01-01,Mumbai,West,17,13965.12
S00304,C00304,R023,D0850,P008,2024-01-06,2024-01-01,Ranchi,East,17,5793.98
S00305,C00305,R042,D0750,P006,2024-01-30,2024-01-01,Vijayawada,South,20,9745.31
S00306,C00306,R054,D0627,P001,2024-01-30,2024-01-01,Dehradun,North,13,9404.84
S00307,C00307,R067,D0334,P007,2024-01-25,2024-01-01,Kolkata,East,18,10266.81
S00308,C00308,R015,D0387,P006,2024-01-15,2024-01-01,Hyderabad,South,15,7727.59
S00309,C00309,R065,D0606,P002,2024-01-14,2024-01-01,Coimbatore,South,24,14441.28
S00310,C00310,R054,D0006,P003,2024-01-10,2024-01-01,Dehradun,North,12,7842.35
S00311,C00311,R016,D0787,P002,2024-01-21,2024-01-01,Kochi,South,22,11813.29
S00312,C00312,R013,D0701,P003,2024-01-10,2024-01-01,Bengaluru,South,17,11651.08
S00313,C00313,R004,D0783,P008,2024-01-06,2024-01-01,Lucknow,North,22,6837.32
S00314,C00314,R060,D0139,P008,2024-01-02,2024-01-01,Goa,West,21,6669.73
S00315,C00315,R053,D0828,P005,2024-01-14,2024-01-01,Ludhiana,North,17,7683.72
S00316,C00316,R022,D0464,P003,2024-01-26,2024-01-01,Guwahati,East,12,8699.04
S00317,C00317,R054,D0544,P003,2024-01-25,2024-01-01,Dehradun,North,12,7949.95
S00318,C00318,R007,D0232,P008,2024-01-27,2024-01-01,Mumbai,West,29,9627.37
S00319,C00319,R072,D0389,P002,2024-01-19,2024-01-01,Siliguri,East,21,10936.18
S00320,C00320,R038,D0325,P007,2024-01-27,2024-01-01,Chennai,South,17,9779.45
S00321,C00321,R056,D0834,P008,2024-01-25,2024-01-01,Pune,West,14,4628.71
S00322,C00322,R004,D0278,P007,2024-01-26,2024-01-01,Lucknow,North,21,12971.94
S00323,C00323,R059,D0240,P006,2024-01-16,2024-01-01,Nagpur,West,16,8580.27
S00324,C00324,R044,D0805,P008,2024-01-03,2024-01-01,Bhubaneswar,East,16,4892.99
S00325,C00325,R058,D0111,P002,2024-01-12,2024-01-01,Surat,West,19,10212.58
S00326,C00326,R008,D0705,P008,2024-01-27,2024-01-01,Pune,West,36,10777.93
S00327,C00327,R038,D0776,P001,2024-01-24,2024-01-01,Chennai,South,35,26625.1
S00328,C00328,R054,D0254,P001,2024-01-01,2024-01-01,Dehradun,North,11,7959.94
S00329,C00329,R021,D0518,P002,2024-01-03,2024-01-01,Patna,East,9,4790.9
S00330,C00330,R020,D0684,P005,2024-01-21,2024-01-01,Bhubaneswar,East,15,7351.21
S00331,C00331,R031,D0476,P002,2024-01-31,2024-01-01,Mumbai,West,29,14988.06
S00332,C00332,R023,D0571,P006,2024-01-23,2024-01-01,Ranchi,East,23,11219.31
S00333,C00333,R052,D0128,P001,2024-01-30,2024-01-01,Lucknow,North,22,17016.74
S00334,C00334,R064,D0438,P006,2024-01-03,2024-01-01,Kochi,South,26,13137.94
S00335,C00335,R001,D0488,P002,2024-01-28,2024-01-01,North Delhi,North,23,12898.21
S00336,C00336,R071,D0472,P005,2024-01-04,2024-01-01,Ranchi,East,18,7742.21
S00337,C00337,R011,D0785,P001,2024-01-28,2024-01-01,Nagpur,West,15,10235.28
S00338,C00338,R053,D0735,P008,2024-01-31,2024-01-01,Ludhiana,North,23,7383.37
S00339,C00339,R072,D0493,P004,2024-01-16,2024-01-01,Siliguri,East,15,14478.52
S00340,C00340,R033,D0324,P005,2024-01-17,2024-01-01,Ahmedabad,West,38,17310.55
S00341,C00341,R009,D0324,P004,2024-01-16,2024-01-01,Ahmedabad,West,36,32674.38
S00342,C00342,R046,D0042,P005,2024-01-18,2024-01-01,Guwahati,East,21,9621.58
S00343,C00343,R027,D0564,P004,2024-01-26,2024-01-01,Jaipur,North,27,24925.76
S00344,C00344,R001,D0219,P001,2024-01-09,2024-01-01,North Delhi,North,15,11527.79
S00345,C00345,R059,D0741,P007,2024-01-09,2024-01-01,Nagpur,West,14,8508.54
S00346,C00346,R046,D0650,P006,2024-01-31,2024-01-01,Guwahati,East,15,8276.6
S00347,C00347,R020,D0774,P003,2024-01-27,2024-01-01,Bhubaneswar,East,16,11164.07
S00348,C00348,R041,D0818,P001,2024-01-17,2024-01-01,Coimbatore,South,21,15813.46
S00349,C00349,R070,D0351,P008,2024-01-07,2024-01-01,Guwahati,East,17,5258.95
S00350,C00350,R047,D0327,P003,2024-01-30,2024-01-01,Ranchi,East,36,23051.9
S00351,C00351,R037,D0416,P008,2024-01-28,2024-01-01,Bengaluru,South,19,5738.35
S00352,C00352,R039,D0332,P007,2024-01-11,2024-01-01,Hyderabad,South,21,12456.24
S00353,C00353,R037,D0209,P008,2024-01-17,2024-01-01,Bengaluru,South,29,9223.63
S00354,C00354,R005,D0678,P006,2024-01-14,2024-01-01,Ludhiana,North,22,10786.11
S00355,C00355,R064,D0400,P002,2024-01-27,2024-01-01,Kochi,South,23,12737.61
S00356,C00356,R049,D0819,P001,2024-01-22,2024-01-01,North Delhi,North,26,18583.0
S00357,C00357,R009,D0207,P002,2024-01-16,2024-01-01,Ahmedabad,West,12,6097.71
S00358,C00358,R007,D0459,P004,2024-01-31,2024-01-01,Mumbai,West,24,22063.94
S00359,C00359,R062,D0469,P005,2024-01-19,2024-01-01,Chennai,South,23,11585.59
S00360,C00360,R034,D0734,P008,2024-01-16,2024-01-01,Surat,West,12,3888.55
S00361,C00361,R002,D0582,P002,2024-01-29,2024-01-01,Chandigarh,North,10,5174.76
S00362,C00362,R025,D0033,P006,2024-01-14,2024-01-01,North Delhi,North,17,8187.47
S00363,C00363,R027,D0226,P001,2024-01-13,2024-01-01,Jaipur,North,14,10715.11
S00364,C00364,R056,D0697,P004,2024-01-13,2024-01-01,Pune,West,21,19873.61
S00365,C00365,R070,D0176,P001,2024-01-07,2024-01-01,Guwahati,East,30,24001.64
S00366,C00366,R001,D0294,P003,2024-01-09,2024-01-01,North Delhi,North,24,14860.27
S00367,C00367,R058,D0104,P005,2024-01-03,2024-01-01,Surat,West,27,12645.02
S00368,C00368,R014,D0597,P006,2024-01-23,2024-01-01,Chennai,South,14,7652.19
S00369,C00369,R006,D0136,P007,2024-01-19,2024-01-01,Dehradun,North,14,9044.21
S00370,C00370,R045,D0248,P005,2024-01-29,2024-01-01,Patna,East,8,3924.82
S00371,C00371,R052,D0560,P003,2024-01-19,2024-01-01,Lucknow,North,33,22651.5
S00372,C00372,R032,D0705,P008,2024-01-03,2024-01-01,Pune,West,36,10781.44
S00373,C00373,R005,D0222,P008,2024-01-20,2024-01-01,Ludhiana,North,33,10133.71
S00374,C00374,R007,D0350,P008,2024-01-06,2024-01-01,Mumbai,West,19,6608.82
S00375,C00375,R012,D0139,P007,2024-01-02,2024-01-01,Goa,West,15,8994.4
S00376,C00376,R014,D0381,P007,2024-01-21,2024-01-01,Chennai,South,22,12147.43
S00377,C00377,R067,D0799,P001,2024-01-01,2024-01-01,Kolkata,East,15,12054.73
S00378,C00378,R018,D0244,P005,2024-01-13,2024-01-01,Vijayawada,South,23,11141.83
S00379,C00379,R052,D0245,P004,2024-01-28,2024-01-01,Lucknow,North,20,17728.44
S00380,C00380,R069,D0283,P003,2024-01-08,2024-01-01,Patna,East,20,13562.84
S00381,C00381,R060,D0806,P001,2024-01-22,2024-01-01,Goa,West,24,17944.82
S00382,C00382,R029,D0497,P002,2024-01-12,2024-01-01,Ludhiana,North,14,7384.49
S00383,C00383,R040,D0529,P008,2024-01-04,2024-01-01,Kochi,South,13,3783.75
S00384,C00384,R068,D0684,P008,2024-01-07,2024-01-01,Bhubaneswar,East,18,5450.82
S00385,C00385,R036,D0648,P006,2024-01-03,2024-01-01,Goa,West,26,14212.54
S00386,C00386,R041,D0491,P001,2024-01-05,2024-01-01,Coimbatore,South,15,9760.85
S00387,C00387,R021,D0455,P006,2024-01-06,2024-01-01,Patna,East,15,7501.84
S00388,C00388,R032,D0480,P002,2024-01-28,2024-01-01,Pune,West,14,7358.24
S00389,C00389,R017,D0130,P006,2024-01-26,2024-01-01,Coimbatore,South,14,7352.23
S00390,C00390,R018,D0368,P001,2024-01-11,2024-01-01,Vijayawada,South,16,11148.79
S00391,C00391,R019,D0712,P003,2024-01-23,2024-01-01,Kolkata,East,13,8252.48
S00392,C00392,R065,D0018,P001,2024-01-07,2024-01-01,Coimbatore,South,32,24225.63
S00393,C00393,R007,D0748,P008,2024-01-20,2024-01-01,Mumbai,West,42,13712.33
S00394,C00394,R045,D0455,P005,2024-01-07,2024-01-01,Patna,East,14,6436.89
S00395,C00395,R028,D0285,P008,2024-01-20,2024-01-01,Lucknow,North,23,6750.58
S00396,C00396,R016,D0103,P001,2024-01-12,2024-01-01,Kochi,South,11,8434.67
S00397,C00397,R039,D0585,P006,2024-01-27,2024-01-01,Hyderabad,South,24,11764.21
S00398,C00398,R041,D0018,P004,2024-01-26,2024-01-01,Coimbatore,South,30,27318.78
S00399,C00399,R047,D0447,P004,2024-01-11,2024-01-01,Ranchi,East,12,10548.56
S00400,C00400,R047,D0116,P007,2024-01-02,2024-01-01,Ranchi,East,30,19899.95
S00401,C00401,R064,D0746,P001,2024-01-10,2024-01-01,Kochi,South,23,17344.45
S00402,C00402,R011,D0191,P008,2024-01-09,2024-01-01,Nagpur,West,18,5596.45
S00403,C00403,R013,D0663,P001,2024-01-14,2024-01-01,Bengaluru,South,28,21258.97
S00404,C00404,R029,D0550,P003,2024-01-18,2024-01-01,Ludhiana,North,14,9150.83
S00405,C00405,R039,D0011,P002,2024-01-31,2024-01-01,Hyderabad,South,20,11254.57
S00406,C00406,R071,D0578,P005,2024-01-02,2024-01-01,Ranchi,East,17,7647.1
S00407,C00407,R063,D0767,P005,2024-01-18,2024-01-01,Hyderabad,South,27,12174.42
S00408,C00408,R056,D0255,P006,2024-01-06,2024-01-01,Pune,West,17,8824.77
S00409,C00409,R012,D0813,P007,2024-01-17,2024-01-01,Goa,West,22,12785.0
S00410,C00410,R015,D0695,P007,2024-01-20,2024-01-01,Hyderabad,South,15,9438.55
S00411,C00411,R010,D0566,P008,2024-01-26,2024-01-01,Surat,West,15,4709.3
S00412,C00412,R050,D0303,P004,2024-01-18,2024-01-01,Chandigarh,North,15,12747.38
S00413,C00413,R069,D0084,P002,2024-01-06,2024-01-01,Patna,East,19,9316.52
S00414,C00414,R055,D0456,P002,2024-01-29,2024-01-01,Mumbai,West,7,3571.71
S00415,C00415,R008,D0642,P003,2024-01-13,2024-01-01,Pune,West,12,7838.18
S00416,C00416,R044,D0596,P005,2024-01-15,2024-01-01,Bhubaneswar,East,17,7783.88
S00417,C00417,R012,D0589,P001,2024-01-20,2024-01-01,Goa,West,25,19222.92
S00418,C00418,R011,D0668,P008,2024-01-09,2024-01-01,Nagpur,West,23,6815.41
S00419,C00419,R048,D0305,P008,2024-01-31,2024-01-01,Siliguri,East,16,5065.77
S00420,C00420,R018,D0025,P002,2024-01-02,2024-01-01,Vijayawada,South,21,10459.43
S00421,C00421,R071,D0747,P007,2024-01-05,2024-01-01,Ranchi,East,24,13710.43
S00422,C00422,R016,D0529,P005,2024-01-31,2024-01-01,Kochi,South,12,5819.49
S00423,C00423,R043,D0471,P004,2024-01-15,2024-01-01,Kolkata,East,16,14143.77
S00424,C00424,R043,D0471,P006,2024-01-28,2024-01-01,Kolkata,East,30,15622.82
S00425,C00425,R021,D0727,P005,2024-01-29,2024-01-01,Patna,East,14,6890.88
S00426,C00426,R035,D0668,P003,2024-01-31,2024-01-01,Nagpur,West,29,19054.43
S00427,C00427,R043,D0586,P005,2024-01-23,2024-01-01,Kolkata,East,9,4332.23
S00428,C00428,R006,D0665,P002,2024-01-22,2024-01-01,Dehradun,North,27,14838.9
S00429,C00429,R026,D0239,P003,2024-01-20,2024-01-01,Chandigarh,North,9,5716.77
S00430,C00430,R004,D0560,P008,2024-01-22,2024-01-01,Lucknow,North,28,8880.75
S00431,C00431,R030,D0837,P002,2024-01-08,2024-01-01,Dehradun,North,15,7782.52
S00432,C00432,R054,D0189,P005,2024-01-26,2024-01-01,Dehradun,North,20,9466.19
S00433,C00433,R010,D0409,P003,2024-02-06,2024-02-01,Surat,West,23,15911.91
S00434,C00434,R008,D0605,P004,2024-02-14,2024-02-01,Pune,West,29,24003.13
S00435,C00435,R068,D0546,P002,2024-02-11,2024-02-01,Bhubaneswar,East,8,4122.95
S00436,C00436,R033,D0840,P005,2024-02-23,2024-02-01,Ahmedabad,West,30,13530.34
S00437,C00437,R068,D0431,P005,2024-02-08,2024-02-01,Bhubaneswar,East,14,6166.79
S00438,C00438,R017,D0163,P005,2024-02-06,2024-02-01,Coimbatore,South,12,5446.12
S00439,C00439,R034,D0098,P003,2024-02-24,2024-02-01,Surat,West,20,13417.58
S00440,C00440,R065,D0635,P005,2024-02-15,2024-02-01,Coimbatore,South,25,12220.34
S00441,C00441,R042,D0475,P006,2024-02-21,2024-02-01,Vijayawada,South,29,14391.46
S00442,C00442,R060,D0528,P006,2024-02-26,2024-02-01,Goa,West,22,10891.49
S00443,C00443,R059,D0397,P005,2024-02-25,2024-02-01,Nagpur,West,16,7484.59
S00444,C00444,R061,D0270,P003,2024-02-12,2024-02-01,Bengaluru,South,17,11172.13
S00445,C00445,R054,D0812,P005,2024-02-05,2024-02-01,Dehradun,North,18,7620.57
S00446,C00446,R018,D0475,P005,2024-02-28,2024-02-01,Vijayawada,South,18,7908.74
S00447,C00447,R058,D0778,P008,2024-02-09,2024-02-01,Surat,West,20,6276.78
S00448,C00448,R030,D0708,P004,2024-02-23,2024-02-01,Dehradun,North,8,7384.0
S00449,C00449,R042,D0595,P003,2024-02-23,2024-02-01,Vijayawada,South,16,11126.78
S00450,C00450,R061,D0379,P006,2024-02-13,2024-02-01,Bengaluru,South,20,9639.95
S00451,C00451,R025,D0219,P006,2024-02-05,2024-02-01,North Delhi,North,22,10766.84
S00452,C00452,R001,D0609,P004,2024-02-14,2024-02-01,North Delhi,North,21,19460.81
S00453,C00453,R046,D0590,P001,2024-02-05,2024-02-01,Guwahati,East,13,9886.35
S00454,C00454,R010,D0362,P006,2024-02-11,2024-02-01,Surat,West,22,11398.69
S00455,C00455,R057,D0035,P006,2024-02-12,2024-02-01,Ahmedabad,West,14,7057.89
S00456,C00456,R019,D0797,P008,2024-02-16,2024-02-01,Kolkata,East,9,2878.89
S00457,C00457,R028,D0658,P005,2024-02-06,2024-02-01,Lucknow,North,18,8091.98
S00458,C00458,R012,D0304,P005,2024-02-25,2024-02-01,Goa,West,16,7756.16
S00459,C00459,R003,D0432,P002,2024-02-03,2024-02-01,Jaipur,North,26,12922.63
S00460,C00460,R034,D0098,P004,2024-02-29,2024-02-01,Surat,West,19,16540.55
S00461,C00461,R015,D0795,P001,2024-02-10,2024-02-01,Hyderabad,South,18,14730.39
S00462,C00462,R054,D0189,P005,2024-02-15,2024-02-01,Dehradun,North,32,14533.12
S00463,C00463,R041,D0434,P006,2024-02-26,2024-02-01,Coimbatore,South,28,14167.91
S00464,C00464,R009,D0328,P007,2024-02-19,2024-02-01,Ahmedabad,West,20,12756.08
S00465,C00465,R057,D0250,P006,2024-02-02,2024-02-01,Ahmedabad,West,12,6246.89
S00466,C00466,R006,D0591,P007,2024-02-18,2024-02-01,Dehradun,North,13,8245.56
S00467,C00467,R070,D0848,P006,2024-02-17,2024-02-01,Guwahati,East,11,5931.64
S00468,C00468,R068,D0722,P007,2024-02-28,2024-02-01,Bhubaneswar,East,17,9595.25
S00469,C00469,R011,D0496,P004,2024-02-17,2024-02-01,Nagpur,West,13,11275.52
S00470,C00470,R059,D0093,P005,2024-02-29,2024-02-01,Nagpur,West,15,6597.68
S00471,C00471,R038,D0752,P006,2024-02-16,2024-02-01,Chennai,South,34,17573.94
S00472,C00472,R047,D0224,P005,2024-02-06,2024-02-01,Ranchi,East,34,16409.7
S00473,C00473,R060,D0809,P005,2024-02-15,2024-02-01,Goa,West,16,6419.07
S00474,C00474,R015,D0302,P007,2024-02-27,2024-02-01,Hyderabad,South,17,9519.57
S00475,C00475,R050,D0375,P002,2024-02-01,2024-02-01,Chandigarh,North,11,5307.08
S00476,C00476,R036,D0361,P003,2024-02-12,2024-02-01,Goa,West,16,10072.18
S00477,C00477,R068,D0509,P005,2024-02-02,2024-02-01,Bhubaneswar,East,11,5051.63
S00478,C00478,R026,D0156,P006,2024-02-25,2024-02-01,Chandigarh,North,15,8238.84
S00479,C00479,R049,D0552,P005,2024-02-15,2024-02-01,North Delhi,North,19,8132.38
S00480,C00480,R020,D0431,P002,2024-02-21,2024-02-01,Bhubaneswar,East,10,6023.37
S00481,C00481,R002,D0762,P007,2024-02-29,2024-02-01,Chandigarh,North,15,9350.09
S00482,C00482,R071,D0364,P005,2024-02-25,2024-02-01,Ranchi,East,20,9417.98
S00483,C00483,R021,D0807,P004,2024-02-12,2024-02-01,Patna,East,12,11014.16
S00484,C00484,R028,D0276,P008,2024-02-28,2024-02-01,Lucknow,North,31,9174.11
S00485,C00485,R014,D0288,P004,2024-02-14,2024-02-01,Chennai,South,42,36104.84
S00486,C00486,R027,D0071,P002,2024-02-29,2024-02-01,Jaipur,North,30,15297.19
S00487,C00487,R027,D0667,P008,2024-02-29,2024-02-01,Jaipur,North,20,6576.39
S00488,C00488,R059,D0079,P004,2024-02-07,2024-02-01,Nagpur,West,17,14371.89
S00489,C00489,R015,D0208,P008,2024-02-23,2024-02-01,Hyderabad,South,24,7560.08
S00490,C00490,R002,D0810,P005,2024-02-21,2024-02-01,Chandigarh,North,10,4423.97
S00491,C00491,R033,D0551,P002,2024-02-23,2024-02-01,Ahmedabad,West,13,7486.45
S00492,C00492,R009,D0510,P004,2024-02-05,2024-02-01,Ahmedabad,West,22,18885.78
S00493,C00493,R017,D0630,P008,2024-02-15,2024-02-01,Coimbatore,South,8,2406.25
S00494,C00494,R060,D0745,P008,2024-02-05,2024-02-01,Goa,West,32,10434.74
S00495,C00495,R008,D0697,P002,2024-02-27,2024-02-01,Pune,West,15,8033.75
S00496,C00496,R029,D0647,P008,2024-02-26,2024-02-01,Ludhiana,North,22,7498.58
S00497,C00497,R013,D0307,P007,2024-02-17,2024-02-01,Bengaluru,South,24,14791.05
S00498,C00498,R024,D0096,P006,2024-02-04,2024-02-01,Siliguri,East,19,9773.8
S00499,C00499,R063,D0235,P002,2024-02-20,2024-02-01,Hyderabad,South,26,14586.18
S00500,C00500,R050,D0681,P005,2024-02-13,2024-02-01,Chandigarh,North,26,12175.17
S00501,C00501,R026,D0221,P004,2024-02-23,2024-02-01,Chandigarh,North,26,23940.61
S00502,C00502,R052,D0458,P001,2024-02-03,2024-02-01,Lucknow,North,20,16074.37
S00503,C00503,R020,D0273,P008,2024-02-12,2024-02-01,Bhubaneswar,East,18,5636.76
S00504,C00504,R017,D0046,P005,2024-02-11,2024-02-01,Coimbatore,South,10,4300.8
S00505,C00505,R049,D0299,P001,2024-02-28,2024-02-01,North Delhi,North,24,18460.84
S00506,C00506,R049,D0157,P003,2024-02-09,2024-02-01,North Delhi,North,14,8266.89
S00507,C00507,R022,D0736,P007,2024-02-29,2024-02-01,Guwahati,East,16,9351.63
S00508,C00508,R007,D0395,P004,2024-02-27,2024-02-01,Mumbai,West,9,7811.91
S00509,C00509,R043,D0359,P004,2024-02-18,2024-02-01,Kolkata,East,16,15093.19
S00510,C00510,R069,D0283,P002,2024-02-06,2024-02-01,Patna,East,23,12264.17
S00511,C00511,R066,D0244,P001,2024-02-07,2024-02-01,Vijayawada,South,19,16046.08
S00512,C00512,R021,D0801,P008,2024-02-01,2024-02-01,Patna,East,10,3259.56
S00513,C00513,R049,D0666,P008,2024-02-23,2024-02-01,North Delhi,North,14,4092.74
S00514,C00514,R010,D0104,P001,2024-02-22,2024-02-01,Surat,West,34,27910.16
S00515,C00515,R025,D0157,P005,2024-02-10,2024-02-01,North Delhi,North,15,7225.85
S00516,C00516,R049,D0033,P006,2024-02-22,2024-02-01,North Delhi,North,14,6506.07
S00517,C00517,R039,D0196,P008,2024-02-17,2024-02-01,Hyderabad,South,24,7921.05
S00518,C00518,R027,D0616,P005,2024-02-24,2024-02-01,Jaipur,North,24,11783.22
S00519,C00519,R057,D0836,P007,2024-02-03,2024-02-01,Ahmedabad,West,16,8666.48
S00520,C00520,R030,D0525,P001,2024-02-06,2024-02-01,Dehradun,North,17,12481.03
S00521,C00521,R011,D0091,P001,2024-02-24,2024-02-01,Nagpur,West,22,17891.98
S00522,C00522,R052,D0045,P004,2024-02-11,2024-02-01,Lucknow,North,20,17556.77
S00523,C00523,R047,D0327,P003,2024-02-28,2024-02-01,Ranchi,East,23,16233.05
S00524,C00524,R044,D0330,P007,2024-02-26,2024-02-01,Bhubaneswar,East,18,11450.6
S00525,C00525,R043,D0471,P003,2024-02-03,2024-02-01,Kolkata,East,13,8899.7
S00526,C00526,R013,D0070,P004,2024-02-12,2024-02-01,Bengaluru,South,50,46912.12
S00527,C00527,R001,D0157,P005,2024-02-22,2024-02-01,North Delhi,North,12,5270.97
S00528,C00528,R010,D0409,P008,2024-02-04,2024-02-01,Surat,West,19,5960.52
S00529,C00529,R041,D0384,P001,2024-02-25,2024-02-01,Coimbatore,South,24,20463.8
S00530,C00530,R011,D0357,P005,2024-02-03,2024-02-01,Nagpur,West,18,8100.59
S00531,C00531,R002,D0201,P004,2024-02-04,2024-02-01,Chandigarh,North,12,11220.03
S00532,C00532,R067,D0021,P001,2024-02-16,2024-02-01,Kolkata,East,32,24609.55
S00533,C00533,R026,D0303,P007,2024-02-08,2024-02-01,Chandigarh,North,17,9929.74
S00534,C00534,R009,D0277,P008,2024-02-19,2024-02-01,Ahmedabad,West,16,4846.1
S00535,C00535,R016,D0746,P002,2024-02-12,2024-02-01,Kochi,South,8,4421.58
S00536,C00536,R057,D0811,P007,2024-02-08,2024-02-01,Ahmedabad,West,19,12297.82
S00537,C00537,R040,D0373,P006,2024-02-25,2024-02-01,Kochi,South,15,7805.58
S00538,C00538,R063,D0208,P006,2024-02-05,2024-02-01,Hyderabad,South,25,12859.62
S00539,C00539,R051,D0296,P004,2024-02-15,2024-02-01,Jaipur,North,13,10858.07
S00540,C00540,R054,D0587,P003,2024-02-05,2024-02-01,Dehradun,North,25,16433.07
S00541,C00541,R052,D0291,P001,2024-02-04,2024-02-01,Lucknow,North,28,21947.49
S00542,C00542,R051,D0667,P001,2024-02-06,2024-02-01,Jaipur,North,31,23017.13
S00543,C00543,R048,D0729,P002,2024-02-08,2024-02-01,Siliguri,East,19,10440.72
S00544,C00544,R035,D0390,P005,2024-02-12,2024-02-01,Nagpur,West,13,5749.56
S00545,C00545,R048,D0096,P002,2024-02-14,2024-02-01,Siliguri,East,13,6853.58
S00546,C00546,R032,D0171,P006,2024-02-05,2024-02-01,Pune,West,23,12135.93
S00547,C00547,R021,D0740,P005,2024-02-02,2024-02-01,Patna,East,14,6928.73
S00548,C00548,R027,D0296,P003,2024-02-03,2024-02-01,Jaipur,North,15,10608.19
S00549,C00549,R071,D0280,P001,2024-02-19,2024-02-01,Ranchi,East,19,14655.49
S00550,C00550,R036,D0539,P005,2024-02-29,2024-02-01,Goa,West,18,8474.14
S00551,C00551,R044,D0805,P007,2024-02-01,2024-02-01,Bhubaneswar,East,12,7523.3
S00552,C00552,R037,D0272,P004,2024-02-02,2024-02-01,Bengaluru,South,28,25604.79
S00553,C00553,R031,D0350,P007,2024-02-23,2024-02-01,Mumbai,West,21,12841.52
S00554,C00554,R005,D0800,P003,2024-02-22,2024-02-01,Ludhiana,North,18,12603.82
S00555,C00555,R062,D0078,P001,2024-02-22,2024-02-01,Chennai,South,15,11296.27
S00556,C00556,R031,D0748,P006,2024-02-06,2024-02-01,Mumbai,West,59,28257.8
S00557,C00557,R033,D0424,P008,2024-02-26,2024-02-01,Ahmedabad,West,36,11679.83
S00558,C00558,R018,D0020,P008,2024-02-19,2024-02-01,Vijayawada,South,47,14748.52
S00559,C00559,R009,D0207,P008,2024-02-05,2024-02-01,Ahmedabad,West,24,8386.95
S00560,C00560,R072,D0523,P001,2024-02-04,2024-02-01,Siliguri,East,17,12901.21
S00561,C00561,R060,D0745,P001,2024-02-18,2024-02-01,Goa,West,21,17164.86
S00562,C00562,R033,D0181,P005,2024-02-23,2024-02-01,Ahmedabad,West,21,9852.26
S00563,C00563,R004,D0454,P008,2024-02-23,2024-02-01,Lucknow,North,16,4742.54
S00564,C00564,R009,D0841,P008,2024-02-18,2024-02-01,Ahmedabad,West,22,7222.5
S00565,C00565,R067,D0586,P003,2024-02-15,2024-02-01,Kolkata,East,13,8268.29
S00566,C00566,R050,D0681,P004,2024-02-21,2024-02-01,Chandigarh,North,25,24839.8
S00567,C00567,R040,D0237,P006,2024-02-04,2024-02-01,Kochi,South,16,7807.53
S00568,C00568,R056,D0537,P008,2024-02-11,2024-02-01,Pune,West,23,6993.07
S00569,C00569,R052,D0560,P002,2024-02-03,2024-02-01,Lucknow,North,25,11976.78
S00570,C00570,R037,D0036,P008,2024-02-25,2024-02-01,Bengaluru,South,21,6437.73
S00571,C00571,R048,D0289,P007,2024-02-18,2024-02-01,Siliguri,East,15,9448.36
S00572,C00572,R054,D0794,P001,2024-02-23,2024-02-01,Dehradun,North,14,10316.32
S00573,C00573,R066,D0758,P007,2024-02-15,2024-02-01,Vijayawada,South,19,11845.41
S00574,C00574,R058,D0111,P006,2024-02-27,2024-02-01,Surat,West,17,8749.76
S00575,C00575,R023,D0578,P008,2024-02-27,2024-02-01,Ranchi,East,15,4548.09
S00576,C00576,R065,D0470,P002,2024-02-18,2024-02-01,Coimbatore,South,8,4278.31
S00577,C00577,R035,D0530,P008,2024-02-25,2024-02-01,Nagpur,West,34,10327.54
S00578,C00578,R037,D0341,P001,2024-02-20,2024-02-01,Bengaluru,South,17,13780.42
S00579,C00579,R013,D0701,P001,2024-02-21,2024-02-01,Bengaluru,South,17,12003.02
S00580,C00580,R056,D0433,P004,2024-02-08,2024-02-01,Pune,West,18,16551.18
S00581,C00581,R034,D0410,P006,2024-02-29,2024-02-01,Surat,West,19,9304.39
